match_id,GoalScorer,OG,Team,Assist,AssistType,Penalty,Season 
2017104,Nasser Maher,,Away,,Unknown,,2017-2018
2017106,Islam Abou-Salima,,Away,Ahmed Safi,Penalty,1,2017-2018
2017106,Omar El Said,,Home,,Unknown,,2017-2018
2017107,Eric Traoré,,Home,Mohamed Mosaad,Pass,,2017-2018
2017107,Paulin Voavy,,Home,,Unknown,,2017-2018
2017107,John Antwi,,Home,Mohamed Mosaad,Cross,,2017-2018
2017107,Mohamed Nasef,1,Home,Ahmed Mohsen,Cross,,2017-2018
2017108,Motamed Mohsen,,Home,Islam Gamal,Corner,,2017-2018
2017108,Asem Salah,,Home,Salah Amin,Pass,,2017-2018
2017108,Hany El Egeizy,,Away,Mahmoud El Maghraby,Free kick,,2017-2018
2017109,Ahmed Gomaa,,Home,Ahmed Shokry,Free kick,,2017-2018
2017109,Nasser Mansy,,Away,John Lennon,Header,,2017-2018
2017110,Arafa El Sayed,,Home,Salah Mohsen,Cross,,2017-2018
2017110,Afsha,,Home,Samir Fekri,Penalty,1,2017-2018
2017111,Nana Poku,,Home,,Unknown,,2017-2018
2017111,Islam Mostafa,,Away,,Unknown,,2017-2018
2017111,Mohamed Hassan,,Away,Islam Issa,Pass,,2017-2018
2017111,Mohamed Hassan,,Away,Islam Issa,Cross,,2017-2018
2017111,Mohamed Hassan,,Away,Islam Mostafa,Cross,,2017-2018
2017112,Ahmed Raouf,,Home,Mohamed Sherif,Pass,,2017-2018
2017112,Mohamed Helal,,Home,Elsayed Salem,Free kick,,2017-2018
2017113,Diego Calderón,,Away,,Unknown,,2017-2018
2017114,Hossam Hassan,,Home,Mohamed Hamdi,Cross,,2017-2018
2017114,Ouka,,Away,Mohamed Antar,Cross,,2017-2018
2017114,Ragab Bakar,1,Away,,Unknown,,2017-2018
2017114,Omar Bassam,,Away,Mohamed Antar,Pass,,2017-2018
2017115,Walid Azaro,,Away,,Unknown,,2017-2018
2017115,Ayman Ashraf,1,Home,,Unknown,,2017-2018
2017116,Mohamed Shahin,,Home,Mohamed Salem,Unknown,,2017-2018
2017116,Mohamed Shahin,,Home,Mohamed Salem,Unknown,,2017-2018
2017117,Islam Issa,,Home,John Manga,Cross,,2017-2018
2017117,Ahmed Gomaa,,Away,Ahmed Shokry,Header,,2017-2018
2017117,Hazem Mamdouh,,Home,John Manga,Penalty,1,2017-2018
2017117,Mohamed Koffi,,Away,Ahmed Shokry,Free kick,,2017-2018
2017117,Alaa Ali,,Away,,Unknown,,2017-2018
2017118,Samir Fekri,,Away,Aboubacar Diarra,Cross,,2017-2018
2017118,Mohamed Bassiouny,,Away,Salah Mohsen,Pass,,2017-2018
2017118,Abdelrahman El Sewisi,,Home,,Unknown,,2017-2018
2017119,Hesham Fathallah,,Home,Mahmoud El Maghraby,Penalty,1,2017-2018
2017119,John Antwi,,Away,Eric Traoré,Penalty,1,2017-2018
2017120,Hosny Abd Rabo,,Home,Belal Gamal,Handball ,1,2017-2018
2017120,Salah Amin,,Away,Asem Salah,Cross,,2017-2018
2017121,Islam Tarek,1,Home,Ahmed Shedid Kenawi,Corner,,2017-2018
2017122,Ahmed Ali,,Home,Mohamed Farouk,Cross,,2017-2018
2017122,Shokry Naguib,,Home,Torric Jebrin,Pass,,2017-2018
2017123,Ahmed Raouf,,Away,Hossam Arafat,Pass,,2017-2018
2017123,Mohamed Sherif,,Away,,Unknown,,2017-2018
2017124,Benjamin Acheampong,,Away,Moayad Ajan,Cross,,2017-2018
2017124,Benjamin Acheampong,,Away,Ahmed Madbouli,Pass,,2017-2018
2017125,Abdallah El Said,,Home,Abdallah Bakri,Handball ,1,2017-2018
2017125,Banou Diawara,,Away,Tarek Taha,Cross,,2017-2018
2017125,Islam Mohareb,,Home,Ahmed Fathi,Cross,,2017-2018
2017126,Salah Mohsen,,Home,Hamdy Fathy,Pass,,2017-2018
2017126,Salah Mohsen,,Home,Afsha,Pass,,2017-2018
2017126,Abdelrahman Amer,1,Away,,Unknown,,2017-2018
2017127,Seifeddine Jaziri,,Home,,Unknown,,2017-2018
2017127,Mohamed Zeka,,Away,Amir Abed,Cross,,2017-2018
2017127,Mohamed Zeka,,Away,Nasser Mansy,Pass,,2017-2018
2017128,Mahmoud Metwaly,,Away,Ibrahim Hassan,Free kick,,2017-2018
2017128,Karim Bambo,,Away,Diego Calderón,Pass,,2017-2018
2017128,Mohamed Fathi,,Away,,Unknown,,2017-2018
2017128,Islam Abdelnaim,,Away,Bahaa Magdy,Throw-in,,2017-2018
2017128,Paulin Voavy,,Home,John Antwi,Pass,,2017-2018
2017130,Mohamed Ahmed,,Home,Mohamed Adel Gomaa,Cross,,2017-2018
2017130,Sherif Reda,,Away,Ahmed Afifi,Pass,,2017-2018
2017130,Sherif Dabo,,Away,Mohamed El Halawani,Cross,,2017-2018
2017131,Ahmed Manga,,Home,Louay Wael,Handball ,1,2017-2018
2017131,Mahmoud Abdelaziz,,Home,Tarek Taha,Free kick,,2017-2018
2017131,Omar El Said,,Away,Louay Wael,Penalty,1,2017-2018
2017133,Abdallah El Said,,Away,Walid Azaro,Penalty,1,2017-2018
2017133,Ahmed El Shenawy,,Home,Mohamed Helal,Pass,,2017-2018
2017134,Mohamed El Shami,,Home,Mahmoud Dunga,Pass,,2017-2018
2017135,Islam Issa,,Away,Mohamed Hassan,Pass,,2017-2018
2017135,Afsha,,Home,Hamdy Fathy,Penalty,1,2017-2018
2017136,Mohamed Sadek,,Home,,Unknown,,2017-2018
2017136,Ibrahim Hassan,,Home,Mohamed Sadek,Pass,,2017-2018
2017136,Mahmoud Metwaly,,Home,Nader Ramadan,Cross,,2017-2018
2017136,Diego Calderón,,Home,,Unknown,,2017-2018
2017136,Moussa Camara,,Home,Ibrahim Hassan,Unknown,,2017-2018
2017137,Ahmed Gomaa,,Home,Ahmed Shokry,Pass,,2017-2018
2017137,Ahmed Gomaa,,Home,Karim El Eraki,Pass,,2017-2018
2017137,Mostafa Mohamed,,Away,Reda El Azab,Cross,,2017-2018
2017137,Mohamed Koffi,,Home,Amr Moussa,Free kick,,2017-2018
2017137,Mostafa Mohamed,,Away,Reda El Azab,Cross,,2017-2018
2017137,Aristide Bancé,,Home,Mohamed Koffi,Header,,2017-2018
2017137,Mohamed Grendo,,Home,Mohamed Abou-Sheashaa,Cross,,2017-2018
2017137,Ahmed Shokry,,Home,Aristide Bancé,Unknown,,2017-2018
2017137,Mostafa Mohamed,,Away,Hussein Helmi,Unknown,,2017-2018
2017138,Nour El Sayed,,Home,Gedo,Pass,,2017-2018
2017138,John Antwi,,Away,Ahmed Mohsen,Cross,,2017-2018
2017138,Ahmed Elalfi,,Home,Gedo,Pass,,2017-2018
2017138,Marwan Hamdi,,Away,John Antwi,Pass,,2017-2018
2017139,Walid Soliman,,Home,Abdallah El Said,Pass,,2017-2018
2017139,Abdallah El Said,,Home,Islam Mohareb,Pass,,2017-2018
2017139,Abdallah El Said,,Home,Walid Azaro,Penalty,1,2017-2018
2017140,Kabongo Kasongo,,Away,,Unknown,,2017-2018
2017142,Amoory,,Away,Ahmed Fawzy,Cross,,2017-2018
2017142,Wael Faraag,,Away,Amoory,Cross,,2017-2018
2017143,Omar El Said,,Home,Mahmoud Marei,Handball ,1,2017-2018
2017143,Islam Roshdi,,Home,,Unknown,,2017-2018
2017145,Torric Jebrin,,Away,Solomon Okuruket,Pass,,2017-2018
2017145,Ahmed Ali,,Away,,Unknown,,2017-2018
2017146,Mohamed Bassiouny,,Away,Mahmoud Kaoud,Unknown,,2017-2018
2017147,Hossam Hassan,,Home,Tarek Taha,Cross,,2017-2018
2017147,Ahmed Shokry,,Away,Farid Shawky,Unknown,,2017-2018
2017147,Walid Hassan,,Away,Ahmed Gomaa,Pass,,2017-2018
2017147,Yasser Ibrahim,,Home,Ahmed Manga,Free kick,,2017-2018
2017147,Mohamed Hamdi,,Home,Nasser Maher,Cross,,2017-2018
2017148,Mohamed Shahin,,Home,Mohamed Ahmed,Unknown,,2017-2018
2017149,Mahmoud Mansour,,Away,,Unknown,1,2017-2018
2017149,Mohamed Helal,,Home,,Unknown,,2017-2018
2017149,John Lennon,,Away,,Unknown,,2017-2018
2017150,Momen Zakaria,,Away,Walid Soliman,Unknown,,2017-2018
2017150,Abdallah El Said,,Away,Ali Maâloul,Penalty,1,2017-2018
2017150,Walid Azaro,,Away,Walid Soliman,Unknown,,2017-2018
2017151,Asem Salah,,Home,Amoory,Unknown,,2017-2018
2017151,Salah Amin,,Home,,Unknown,1,2017-2018
2017151,Sherif Dabo,,Away,,Unknown,,2017-2018
2017152,Mohamed Said,,Home,John Manga,Pass,,2017-2018
2017152,Bousha,,Away,Hosny Abd Rabo,Free kick,,2017-2018
2017152,Diego Calderón,,Away,Bousha,Cross,,2017-2018
2017152,Hosny Abd Rabo,,Away,Diego Calderón,Penalty,1,2017-2018
2017152,Mohamed Hashem,1,Home,,Unknown,,2017-2018
2017154,Saleh Mousa,,Home,Mohamed Hambozo,Penalty,1,2017-2018
2017156,Mohamed Morsi,,Away,Mostafa Mohamed,Unknown,,2017-2018
2017156,Mostafa Mohamed,1,Home,,Unknown,,2017-2018
2017156,Seifeddine Jaziri,,Away,Mohamed Gaber,Unknown,,2017-2018
2017157,Kareem Tarek,,Home,Mohamed Ragab,Unknown,,2017-2018
2017157,Ahmed Saber,,Away,,Unknown,,2017-2018
2017158,Sayed Farid,,Home,Oumed Oukri,Penalty,1,2017-2018
2017158,Sayed Farid,,Home,,Unknown,1,2017-2018
2017158,Mohamed Hamdi,,Home,Mohamed Hamdi,Penalty,1,2017-2018
2017158,Augustine Okrah,,Home,,Unknown,,2017-2018
2017161,Mido Gaber,,Away,Basem Ali,Unknown,,2017-2018
2017161,Amr El Solia,,Away,Abdallah El Said,Unknown,,2017-2018
2017162,Mohamed Abdallah,,Away,Ahmed Lala,Pass,,2017-2018
2017162,Mohanad Lasheen,,Home,Sherif Reda,Penalty,1,2017-2018
2017162,Omar Bassam,,Home,Omar Saviola,Penalty,1,2017-2018
2017162,Omar Bassam,,Home,Mohanad Lasheen,Unknown,,2017-2018
2017163,Ahmed Kaboria,,Home,,Unknown,,2017-2018
2017163,Razack Cissé,,Home,,Unknown,,2017-2018
2017163,Emmanuel Banahene,,Home,Nour El Sayed,Unknown,,2017-2018
2017164,Taher Mohamed,,Home,Shokry Naguib,Unknown,,2017-2018
2017164,Mohamed Samir,,Home,,Unknown,,2017-2018
2017165,Kabongo Kasongo,,Away,Emad Fathi,Unknown,,2017-2018
2017165,Emad Fathi,,Away,Ayman Hefny,Unknown,,2017-2018
2017165,Nasser Mansy,,Home,,Unknown,,2017-2018
2017166,Seifeddine Jaziri,,Home,,Unknown,,2017-2018
2017167,Ahmed Gomaa,,Home,Walid Hassan,Pass,,2017-2018
2017167,Essam Sobhy,,Away,Mohamed Salem,Penalty,1,2017-2018
2017167,Ahmed Gomaa,,Home,Mohamed Koffi,Header,,2017-2018
2017168,Abdelrahman Amer,,Home,Ali Fawzi,Unknown,,2017-2018
2017169,Abdelaziz Mousa,,Home,Mahmoud Hamada,Unknown,,2017-2018
2017170,John Antwi,,Away,John Antwi,Penalty,1,2017-2018
2017170,Junior Ajayi,,Home,Abdallah El Said,Cross,,2017-2018
2017170,Walid Soliman,,Home,Junior Ajayi,Pass,,2017-2018
2017171,Ahmed Kaboria,,Home,,Unknown,,2017-2018
2017171,Ahmed Ali,,Away,Ahmed Ali,Cross,,2017-2018
2017172,Mohamed Rizk,,Away,Omar Bassam,Penalty,1,2017-2018
2017172,Hosny Abd Rabo,,Home,Diego Calderón,Penalty,1,2017-2018
2017173,Oumed Oukri,,Away,Mohamed Hamdi,Header,,2017-2018
2017173,Oumed Oukri,,Away,,Unknown,,2017-2018
2017175,Nasser Mansy,,Away,,Unknown,,2017-2018
2017175,Ahmed Mostafa,,Away,Cédric Biyoghé,Unknown,,2017-2018
2017176,Alaa Ali,,Home,,Unknown,,2017-2018
2017177,Islam Issa,,Away,Islam Serry,Unknown,,2017-2018
2017178,Hamada Nasr,,Home,Mahmoud El Maghraby,Pass,,2017-2018
2017178,Walid Azaro,,Away,Junior Ajayi,Pass,,2017-2018
2017178,Basem Ali,,Away,Abdallah El Said,Cross,,2017-2018
2017178,Islam Mohareb,,Away,Basem Ali,Cross,,2017-2018
2017179,Ahmed Abdelzaher,,Home,Salah Ashour,Unknown,,2017-2018
2017179,Mohamed Mosaad,,Home,Salah Ashour,Unknown,,2017-2018
2017179,Omar El Said,,Away,Islam Roshdi,Unknown,,2017-2018
2017179,Eric Traoré,,Home,Paulin Voavy,Unknown,,2017-2018
2017180,Nour El Sayed,,Away,,Unknown,,2017-2018
2017180,Mohamed Rizk,,Home,Mohamed Bazoka,Handball ,1,2017-2018
2017181,Franck Elvis,,Away,Mahmoud Sakr,Free kick,,2017-2018
2017181,Taher Mohamed,,Home,,Unknown,,2017-2018
2017181,Mahmoud El Kout,,Away,,Unknown,,2017-2018
2017181,Hossam Paulo,,Home,Mohamed Samir,Header,,2017-2018
2017183,Hossam Hassan,,Home,Oumed Oukri,Pass,,2017-2018
2017183,Mohamed Hamdi,,Home,Nasser Maher,Unknown,,2017-2018
2017183,Omar El Said,,Away,,Unknown,,2017-2018
2017184,Mahmoud El Maghraby,,Away,,Unknown,,2017-2018
2017184,Islam Roshdi,,Home,Ahmed El Saidy,Pass,,2017-2018
2017184,Khaled Kamar,,Home,Islam Roshdi,Penalty,1,2017-2018
2017185,Nasser Mansy,,Away,Mahmoud Mansour,Cross,,2017-2018
2017185,Ahmed Samy,,Home,Mostafa Shebeita,Free kick,,2017-2018
2017185,Marwan Hamdi,,Home,Eric Traoré,Pass,,2017-2018
2017185,Ahmed Saber,,Away,Nasser Mansy,Unknown,,2017-2018
2017186,Walid Soliman,,Home,Abdallah El Said,Cross,,2017-2018
2017189,Benson Shilongo,,Away,Mahmoud Salah,Cross,,2017-2018
2017189,Ramy Adel,,Home,Mohamed Farouk,Free kick,,2017-2018
2017190,Shemeles Bekele,,Home,Benjamin Acheampong,Header,,2017-2018
2017190,Shemeles Bekele,,Home,,Unknown,,2017-2018
2017190,Tarek Taha,,Away,,Unknown,,2017-2018
2017191,Ibrahima Ndiaye,,Away,Osama Azab,Pass,,2017-2018
2017192,Abdelrahman El Sewisi,,Away,Mahmoud Mansour,Cross,,2017-2018
2017193,Diego Calderón,,Home,Mohamed Sadek,Unknown,,2017-2018
2017193,Ibrahim Hassan,,Home,Emad Hamdi,Pass,,2017-2018
2017194,Momen Ibrahim,,Home,Amoory,Corner,,2017-2018
2017195,Walid Azaro,,Away,Ahmed Fathi,Pass,,2017-2018
2017195,Abdallah El Said,,Away,Junior Ajayi,Pass,,2017-2018
2017195,Junior Ajayi,,Away,Abdallah El Said,Cross,,2017-2018
2017196,Emad Fathi,,Home,Hamdi Nagguez,Cross,,2017-2018
2017196,Nana Poku,,Home,Maarouf Yussuf,Pass,,2017-2018
2017196,Seifeddine Jaziri,,Away,Mohamed Morsi,Unknown,,2017-2018
2017197,Mohamed Hamdi,,Away,Ahmed Shokry,Free kick,,2017-2018
2017197,Ahmed Gomaa,,Away,,Unknown,,2017-2018
2017197,Mohamed Shatta,,Away,Mohamed Hamdi,Cross,,2017-2018
2017197,Aristide Bancé,,Away,Issouf Ouattara,Penalty,1,2017-2018
2017197,Salah Ashour,,Home,Mohamed Desouki,Penalty,1,2017-2018
2017199,Omar Najdi,,Away,,Unknown,,2017-2018
2017199,Ibrahima Ndiaye,,Home,Ahmed Safi,Cross,,2017-2018
2017199,Ibrahima Ndiaye,,Home,,Unknown,,2017-2018
2017200,Khaled Kamar,,Home,,Unknown,,2017-2018
2017200,Louay Wael,,Home,Ahmed Shedid Kenawi,Free kick,,2017-2018
2017200,Ahmed El Saidy,,Home,Islam Roshdi,Cross,,2017-2018
2017200,Hesham Shehata,,Away,,Unknown,,2017-2018
2017200,Mohamed Abdelmaguid,,Away,Mahmoud Shaaban,Cross,,2017-2018
2017201,Haggag Oweis,,Away,Mahmoud Fahmi,Unknown,,2017-2018
2017201,Benson Shilongo,,Home,Gift Links,Cross,,2017-2018
2017201,Islam Siam,,Home,,Unknown,,2017-2018
2017201,Mohanad Lasheen,,Home,,Unknown,,2017-2018
2017201,Isaac Muleme,,Home,,Unknown,,2017-2018
2017201,Omar Kamal,,Home,Mahmoud Salah,Penalty,1,2017-2018
2017202,Mohamed Antar,,Away,Tarek Hamed,Pass,,2017-2018
2017203,Salah Amin,,Away,,Unknown,,2017-2018
2017204,Walid Azaro,,Home,Phakamani Mahlambi,Cross,,2017-2018
2017204,Junior Ajayi,,Home,Phakamani Mahlambi,Unknown,,2017-2018
2017204,Mohamed Farouk,,Away,Torric Jebrin,Corner,,2017-2018
2017204,Ahmed Ali,,Away,Taher Mohamed,Penalty,1,2017-2018
2017204,Junior Ajayi,,Home,,Unknown,,2017-2018
2017204,Islam Mohareb,,Home,Abdallah El Said,Pass,,2017-2018
2017204,Walid Azaro,,Home,Ahmed Fathi,Unknown,,2017-2018
2017207,Hamada Nasr,,Home,Hamada Nasr,Penalty,1,2017-2018
2017207,Ali El Arabi,,Home,Hamada Nasr,Penalty,1,2017-2018
2017207,Jérôme Ouiya,,Home,Stephen Baffour,Unknown,,2017-2018
2017208,Kabongo Kasongo,,Home,Maarouf Yussuf,Unknown,,2017-2018
2017209,Shawky El Said,,Home,Ahmed Kaboria,Free kick,,2017-2018
2017209,Hesham Shehata,,Home,,Unknown,,2017-2018
2017209,Abdelrahman El Sewisi,,Away,Mahmoud Mansour,Pass,,2017-2018
2017210,Mohamed Salem,,Away,Ahmed Zola,Unknown,,2017-2018
2017212,Walid Soliman,,Away,Mohanad Lasheen,Handball ,1,2017-2018
2017213,Oumed Oukri,,Away,Tarek Taha,Cross,,2017-2018
2017214,Taher Mohamed,,Home,Hossam Paulo,Pass,,2017-2018
2017214,Khaled Kamar,,Away,Ahmed El Saidy,Header,,2017-2018
2017215,Ahmed Shokry,,Away,Ahmed Gomaa,Penalty,1,2017-2018
2017215,Hosny Abd Rabo,,Home,,Unknown,,2017-2018
2017216,Arafa El Sayed,,Home,Afsha,Corner,,2017-2018
2017216,Afsha,,Home,Arafa El Sayed,Penalty,1,2017-2018
2017217,Mahmoud Abdelaziz,,Away,Sameh Abdel-Fadil,Handball ,1,2017-2018
2017217,Kabongo Kasongo,,Away,Abdallah Gomaa,Cross,,2017-2018
2017217,Kabongo Kasongo,,Away,Mohamed Antar,Cross,,2017-2018
2017217,Mohamed Shahin,,Home,Amr Hassan,Cross,,2017-2018
2017218,Walid Azaro,,Home,Ahmed Hamoudi,Penalty,1,2017-2018
2017218,Walid Azaro,,Home,Ahmed Hamoudi,Cross,,2017-2018
2017218,Mohamed Hany,,Home,Ali Maâloul,Free kick,,2017-2018
2017218,Salah Mohsen,,Home,Ahmed Hamoudi,Cross,,2017-2018
2017218,Karim Nedved,,Home,Hossam Ashour,Pass,,2017-2018
2017220,Khaled Kamar,,Home,Moussa Diawara,Unknown,,2017-2018
2017221,Ahmed Alaa,,Home,Mahmoud Mansour,Corner,,2017-2018
2017221,Hossam Paulo,,Away,,Unknown,1,2017-2018
2017221,Ahmed Saber,1,Away,Mahmoud Fathallah,Free kick,,2017-2018
2017222,Omar El Said,,Home,Ahmed Eid,Pass,,2017-2018
2017223,Mohamed Bazoka,,Away,Khaled El Ghandour,Free kick,,2017-2018
2017223,Gedo,,Away,,Unknown,,2017-2018
2017224,Hossam Hassan,,Home,Nasser Maher,Cross,,2017-2018
2017225,Khaled El Ghandour,,Home,,Unknown,,2017-2018
2017225,Mahmoud Kaoud,,Away,Arafa El Sayed,Header,,2017-2018
2017226,Mohamed Hassan,,Home,Mohamed Hassan,Penalty,1,2017-2018
2017226,Kabongo Kasongo,,Away,Abdallah Gomaa,Cross,,2017-2018
2017226,Mahmoud El Wensh,,Away,Mohamed Antar,Corner,,2017-2018
2017227,Alaa Ali,,Away,Shemeles Bekele,Unknown,,2017-2018
2017227,Salah Amin,,Home,Ahmed El Sheikh,Cross,,2017-2018
2017227,Kareem Tarek,,Away,,Unknown,,2017-2018
2017229,Benson Shilongo,,Home,,Unknown,,2017-2018
2017229,Mohamed Rizk,,Home,Benson Shilongo,Penalty,1,2017-2018
2017229,Cédric Biyoghé,,Away,Nasser Mansy,Header,,2017-2018
2017229,Omar Saviola,,Home,Mohamed Rizk,Pass,,2017-2018
2017229,Abdelrahman El Sewisi,,Away,,Unknown,,2017-2018
2017229,Omar Kamal,,Home,Nabil Dunga,Pass,,2017-2018
2017230,Seifeddine Jaziri,,Away,Mahmoud Ghaly,Free kick,,2017-2018
2017230,Mohamed Gaber,,Away,Seifeddine Jaziri,Penalty,1,2017-2018
2017230,Karim Bambo,,Home,Mahmoud Metwaly,Pass,,2017-2018
2017230,Karim Bambo,,Home,Diego Calderón,Header,,2017-2018
2017231,Ahmed Hamoudi,,Home,Hossam Ashour,Pass,,2017-2018
2017231,Khaled Kamar,,Away,Ayman Ashraf,Handball ,1,2017-2018
2017231,Junior Ajayi,,Home,Amr El Solia,Unknown,,2017-2018
2017232,Mahmoud Fathallah,,Home,Islam Fouad,Header,,2017-2018
2017232,Ahmed Shokry,,Away,Mohamed Grendo,Penalty,1,2017-2018
2017232,Mohamed Koffi,,Away,Islam Issa,Cross,,2017-2018
2017233,Salah Ashour,,Home,Ahmed Abdelzaher,Unknown,,2017-2018
2017233,Eric Traoré,,Home,John Antwi,Pass,,2017-2018
2017234,Mahmoud Abdelaziz,,Home,,Unknown,,2017-2018
2017234,Mahmoud Alaa,,Home,Hamdi Nagguez,Pass,,2017-2018
2017234,Kabongo Kasongo,,Home,Mohamed Antar,Pass,,2017-2018
2017235,Fawzi El Henawy,,Away,,Unknown,,2017-2018
2017236,Marwan Mohsen,,Away,Ahmed Fathi,Corner,,2017-2018
2017236,Walid Soliman,,Away,,Unknown,,2017-2018
2017236,Walid Azaro,,Away,Marwan Mohsen,Pass,,2017-2018
2017237,Hamada Nasr,,Away,Mohamed Tarek,Cross,,2017-2018
2017237,Elsayed Salem,,Home,,Unknown,,2017-2018
2017237,Ibrahima Ndiaye,,Home,Elsayed Salem,Corner,,2017-2018
2017237,Ahmed Ouka,,Away,Hamada Nasr,Cross,,2017-2018
2017237,Ahmed Lala,,Away,Belal Gamal,Pass,,2017-2018
2017238,Mohamed Hassan,,Away,Amar Hamdy,Penalty,1,2017-2018
2017238,Ahmed El Saidy,,Home,,Unknown,,2017-2018
2017239,Diego Calderón,,Away,,Unknown,,2017-2018
2017239,Hossam Hassan,,Home,Ragab Bakar,Pass,,2017-2018
2017239,Diego Calderón,,Away,,Unknown,,2017-2018
2017240,Salah Soliman,,Home,,Unknown,,2017-2018
2017240,Mohamed Bassiouny,,Home,Ali Fawzi,Pass,,2017-2018
2017240,Solomon Okuruket,,Away,Mohamed Farouk,Pass,,2017-2018
2017240,Afsha,,Home,Mahmoud Toba,Pass,,2017-2018
2017240,Gedo,,Away,Hossam Paulo,Pass,,2017-2018
2017242,Ahmed Shokry,,Home,Mohamed Hamdi,Cross,,2017-2018
2017242,Islam Salah,,Home,Ahmed Shokry,Free kick,,2017-2018
2017242,Mohamed Rizk,,Away,Omar Kamal,Penalty,1,2017-2018
2017242,Islam Salah,,Home,,Unknown,,2017-2018
2017243,Islam Fouad,,Home,,Unknown,,2017-2018
2017243,Mohamed Gaber,,Away,,Unknown,,2017-2018
2017244,Nour El Sayed,,Home,Mohamed Bazoka,Pass,,2017-2018
2017244,Razack Cissé,,Home,Ashour El Adham,Pass,,2017-2018
2017245,Ahmed Mostafa,,Away,Nasser Mansy,Pass,,2017-2018
2017245,Moaz El Henawy,,Home,Youssef Alaa,Unknown,,2017-2018
2017246,Omar Bassam,,Home,Benson Shilongo,Cross,,2017-2018
2017246,Afsha,,Away,Ouka,Handball ,1,2017-2018
2017247,Diego Calderón,,Home,Karim Bambo,Cross,,2017-2018
2017247,Patrick Malo,,Away,Elsayed Salem,Cross,,2017-2018
2017247,Shokry Naguib,,Home,Hosny Abd Rabo,Pass,,2017-2018
2017248,Shemeles Bekele,,Away,Kareem Tarek,Cross,,2017-2018
2017248,Ahmed Ouka,,Home,,Unknown,,2017-2018
2017249,Hussein El Husseiny,,Home,Ahmed Abdelaal,Pass,,2017-2018
2017250,Ahmed Samy,,Home,Mahmoud Wahid,Free kick,,2017-2018
2017251,Ahmed Hamdi,,Home,Salah Mohsen,Unknown,,2017-2018
2017251,Salah Mohsen,,Home,Amr El Solia,Unknown,,2017-2018
2017252,Ayman Ashraf,,Away,Ali Maâloul,Corner,,2017-2018
2017254,Salah Amin,,Home,Talla Ndiaye,Unknown,,2017-2018
2017255,Benson Shilongo,,Away,Mohanad Lasheen,Pass,,2017-2018
2017255,Mahmoud Ghaly,,Home,Mohamed Gaber,Corner,,2017-2018
2017256,Patrick Malo,,Home,Ibrahima Ndiaye,Cross,,2017-2018
2017257,Ahmed Madbouli,,Home,Basem Morsy,Cross,,2017-2018
2017257,Basem Morsy,,Home,,Unknown,,2017-2018
2017257,Mahmoud Abdelaziz,,Home,Mohamed Antar,Pass,,2017-2018
2017257,Basem Morsy,,Home,Ahmed Madbouli,Pass,,2017-2018
2017257,Hamada Nasr,,Away,Hamada Nasr,Penalty,1,2017-2018
2017258,Diego Calderón,,Away,Shokry Naguib,Pass,,2017-2018
2017259,Mohamed Hamdi,,Home,,Unknown,,2017-2018
2017259,Nasser Maher,,Home,Mohamed Hamdi,Pass,,2017-2018
2017259,Ahmed Homos,,Home,Oumed Oukri,Pass,,2017-2018
2017260,Mahmoud El Kout,,Away,Mohamed Hassan,Pass,,2017-2018
2017260,Saïdou Simporé,,Home,Mahmoud El Sayed,Unknown,,2017-2018
2017261,Ahmed Ouka,,Home,,Unknown,,2017-2018
2017264,Ahmed Abdelzaher,,Away,Salah Ashour,Unknown,,2017-2018
2017265,Gedo,,Home,Khaled El Ghandour,Pass,,2017-2018
2017265,Gedo,,Home,Khaled El Ghandour,Pass,,2017-2018
2017265,Mohamed Abdelsalam,,Away,Ahmed Zola,Free kick,,2017-2018
2017265,Ahmed Gamal,,Away,Mohamed Shahin,Header,,2017-2018
2017266,Khaled Kamar,,Home,,Unknown,,2017-2018
2017266,Salah Soliman,,Away,Afsha,Free kick,,2017-2018
2017267,Mahmoud Metwaly,,Home,Ibrahim Hassan,Cross,,2017-2018
2017267,Maarouf Yussuf,,Away,Hazem Emam,Unknown,,2017-2018
2017267,Karim Bambo,,Home,Shokry Naguib,Unknown,,2017-2018
2017267,Ibrahim Hassan,,Home,Bousha,Unknown,,2017-2018
2017268,Junior Ajayi,,Home,Mido Gaber,Pass,,2017-2018
2017268,Marwan Mohsen,,Home,Sabri Rahil,Cross,,2017-2018
2017268,Mohamed Gaber,,Away,Ahmed Khaled,Cross,,2017-2018
2017269,Ahmed Shokry,,Away,Islam Issa,Cross,,2017-2018
2017269,Mohamed Koffi,,Away,Ahmed Shokry,Corner,,2017-2018
2017269,Islam Issa,,Away,Islam Issa,Penalty,1,2017-2018
2017270,Mohamed Shahin,,Home,,Unknown,,2017-2018
2017270,Gedo,,Away,Canaria,Cross,,2017-2018
2017271,Benson Shilongo,,Away,Omar Bassam,Penalty,1,2017-2018
2017271,Mohanad Lasheen,,Away,Omar Bassam,Pass,,2017-2018
2017272,Mahmoud Mansour,,Away,Nasser Mansy,Penalty,1,2017-2018
2017272,Ahmed Alaa,,Away,,Unknown,,2017-2018
2017272,Afsha,,Home,Arafa El Sayed,Penalty,1,2017-2018
2017272,Afsha,,Home,,Unknown,,2017-2018
2017272,Mahmoud Kaoud,,Home,Afsha,Unknown,,2017-2018
2017272,Zizo,,Away,Ahmed Alaa,Unknown,,2017-2018
2017273,Khaled Kamar,,Away,,Unknown,,2017-2018
